Property URL,Property Name,Address,Bidding Starts,Bidding Ends,Starting Bid,Current Bid,Bid Increment,Reserve Status,Property Type,Year Built,Broker 1,Broker 2,Broker 3,Total Building Size,Building Size,Source,Scraped At
https://www.loopnet.com/Listing/3701-McKinley-Pky-Buffalo-NY/37322986/,Turnkey Investment Fully Occupied by Savers | 3701 McKinley Pky,"3701 McKinley Pky, Buffalo, NY 14219",2025-10-13T19:00:00,2025-10-15T19:30:00,1000000.0,0,250000.0,Reserve Not Met,Retail,1986,Barry Swatsenbarg,Matt Terrace,Bradley Carver,21525,21525,LoopNet,2025-09-30T16:45:10.189902
https://www.loopnet.com/Listing/823-Aaron-Pky-Centralia-IL/35897622/,Industrial Facility | St. Louis MSA | 823 Aaron Pky,"823 Aaron Pky, Centralia, IL 62801",2025-10-06T19:00:00,2025-10-08T19:00:00,250000.0,0,100000.0,Reserve Not Met,Industrial,1950,John Murray,Victoria Quade,,,,LoopNet,2025-09-30T16:45:14.583890
https://www.loopnet.com/Listing/886-Casteel-Rd-Hazelton-WV/36249590/,Microtel Inn & Suites Hazelton/Bruceton Mills | 886 Casteel Rd,"886 Casteel Rd, Hazelton, WV 26525",2025-10-13T19:00:00,2025-10-15T19:00:00,550000.0,0,100000.0,Reserve Not Met,Hospitality,2007,Jennifer Stein,Jameson Kuykendall,,,,LoopNet,2025-09-30T16:45:18.622807
https://www.loopnet.com/Listing/6542-E-Virginia-Beach-Blvd-Norfolk-VA/35758554/,Freestanding Big-Box Shell-Condition Retail | 6542 E Virginia Beach Blvd,"6542 E Virginia Beach Blvd, Norfolk, VA 23502",2025-10-13T19:00:00,2025-10-15T21:00:00,250000.0,0,100000.0,Reserve Not Met,Retail,1960,Joe Boylan,Kevin Loudy,,22231,22231,LoopNet,2025-09-30T16:45:26.821172
https://www.loopnet.com/Listing/245-Seventh-Ave-New-York-NY/37564887/,Chelsea Atelier | 245 Seventh Ave,"245 Seventh Ave, New York, NY 10001",2025-11-03T19:00:00,2025-11-05T19:00:00,1000000.0,0,250000.0,Reserve Not Met,Retail,1997,Harry James,Brett Siegel,Maurice Suede,8840,8840,LoopNet,2025-09-30T16:45:32.352404
https://www.loopnet.com/Listing/2200-Pacific-Coast-Hwy-Hermosa-Beach-CA/36681952/,Turnkey South Bay Office Condo | #211 | 2200 Pacific Coast Hwy,"2200 Pacific Coast Hwy, Hermosa Beach, CA 90254",2025-10-06T19:00:00,2025-10-08T19:00:00,0,0,100000.0,Reserve Not Met,Office,1982,Richard Melbye,Min Hoang,,,,LoopNet,2025-09-30T16:45:39.155727
https://www.loopnet.com/Listing/2200-Pacific-Coast-Hwy-Hermosa-Beach-CA/36681945/,Turnkey South Bay Office Condo | #309 | 2200 Pacific Coast Hwy,"2200 Pacific Coast Hwy, Hermosa Beach, CA 90254",2025-10-06T19:00:00,2025-10-08T19:00:00,0,0,100000.0,Reserve Not Met,Office,1982,Richard Melbye,Min Hoang,,,,LoopNet,2025-09-30T16:45:44.634684
https://www.loopnet.com/Listing/14525-Lakewood-Blvd-Paramount-CA/34976075/,Fully Leased Retail w/ Walmart Shadow Anchor | 14525 Lakewood Blvd,"14525 Lakewood Blvd, Paramount, CA 90723",2025-11-03T19:00:00,2025-11-05T19:00:00,800000.0,0,250000.0,Reserve Not Met,Retail,1993,Jenny Booth,Cheri Mascitelli,,11841,11841,LoopNet,2025-09-30T16:45:50.140095
https://www.loopnet.com/Listing/701-W-Lamm-Rd-Freeport-IL/37190037/,Specialty School & Developer’s Office | 701 W Lamm Rd,"701 W Lamm Rd, Freeport, IL 61032",2025-10-06T19:00:00,2025-10-08T19:00:00,300000.0,0,100000.0,Reserve Not Met,Office,1982,"Joe Eldredge, CCIM",Victoria Quade,Patrick Hake,40912,40912,LoopNet,2025-09-30T16:45:55.103461
https://www.loopnet.com/Listing/1212-High-St-Auburn-CA/35060641/,Value-Add Mixed-Use with Flexible Zoning | 1212 High St,"1212 High St, Auburn, CA 95603",2025-10-13T19:00:00,2025-10-15T20:00:00,250000.0,0,50000.0,Reserve Not Met,Office,1964,Kurt Parkinson,Amen Almukhtar,,12184,12184,LoopNet,2025-09-30T16:46:02.037927
https://www.loopnet.com/Listing/2085-Hylan-Dr-Rochester-NY/37145283/,Comfort Suites Rochester Henrietta | 2085 Hylan Dr,"2085 Hylan Dr, Rochester, NY 14623",2025-10-06T19:00:00,2025-10-08T19:30:00,200000.0,0,100000.0,Reserve Not Met,Hospitality,1999,Mike Schlictman,Andrew Makhlouf,Jameson Kuykendall,,,LoopNet,2025-09-30T16:46:08.340117
https://www.loopnet.com/Listing/5311-S-Howell-Ave-Milwaukee-WI/37562572/,Four Points MKE Airport | Receiver Sale | 5311 S Howell Ave,"5311 S Howell Ave, Milwaukee, WI 53207",2025-11-03T19:00:00,2025-11-05T19:00:00,750000.0,0,250000.0,Reserve Not Met,Hospitality,1962,Andrew Kern,David Altobello,Molly Patten,,,LoopNet,2025-09-30T16:46:14.012168
https://www.loopnet.com/Listing/119-Cane-Creek-Blvd-Danville-VA/29799858/,Airside Industrial Park | Former Call Center | 119 Cane Creek Blvd,"119 Cane Creek Blvd, Danville, VA 24540",2025-11-10T19:00:00,2025-11-12T19:00:00,500000.0,0,100000.0,Reserve Not Met,Industrial,2004,Gray Randolph,Casey Harrell,,,,LoopNet,2025-09-30T16:46:18.710664
https://www.loopnet.com/Listing/2200-Westbend-Pky-New-Orleans-LA/37242171/,Westbend Apartments | Redevelopment Opp | 2200 Westbend Pky,"2200 Westbend Pky, New Orleans, LA 70114",2025-10-13T19:00:00,2025-10-15T18:00:00,800000.0,0,100000.0,Reserve Not Met,Multifamily,1981,Mark Segalla,Keisha Hartshorn,,,,LoopNet,2025-09-30T16:46:24.341236
https://www.loopnet.com/Listing/Studio-6-Motel-6-Corpus-Christi-North/37387396/,Studio 6/Motel 6 Corpus Christi North,,2025-10-20T19:00:00,2025-10-22T18:00:00,1100000.0,0,250000.0,Reserve Not Met,Hospitality,1985,Andrew Frosch,Eric Guerrero,Keisha Hartshorn,,,LoopNet,2025-09-30T16:46:30.509726
https://www.loopnet.com/Listing/477-H-St-NW-Washington-DC/37073021/,Prominent DC Corner | Value-Add Mixed Use | 477 H St NW,"477 H St NW, Washington, DC 20001",2025-10-20T19:00:00,2025-10-22T19:30:00,875000.0,0,250000.0,Reserve Not Met,Retail,1910,Roman Tsimberg,Cheri Mascitelli,,11200,11200,LoopNet,2025-09-30T16:46:35.184037
https://www.loopnet.com/Listing/1940-Brinker-Rd-Denton-TX/32040351/,Flexible Dev Land in Existing Commercial Hub | 1940 Brinker Rd,"1940 Brinker Rd, Denton, TX 76208",2025-11-17T19:00:00,2025-11-19T19:00:00,75000.0,0,50000.0,Reserve Not Met,Land,,Brad Tyndall,Keisha Hartshorn,,,,LoopNet,2025-09-30T16:46:39.867409
https://www.loopnet.com/Listing/419-N-Charles-St-Baltimore-MD/37292473/,Turnkey Vacant Office in Baltimore CBD | 419 N Charles St,"419 N Charles St, Baltimore, MD 21201",2025-10-13T19:00:00,2025-10-15T19:00:00,200000.0,0,50000.0,Reserve Not Met,Office,1920,Caryn Saunders,Will Ferguson,Victoria Quade,5389,5389,LoopNet,2025-09-30T16:46:45.575157
https://www.loopnet.com/Listing/1300-N-Anglin-Cleburne-TX/37291794/,Office Delivered Vacant | DFW MSA | 1300 N Anglin,"1300 N Anglin, Cleburne, TX 76031",2025-10-13T19:00:00,2025-10-15T19:00:00,125000.0,0,50000.0,Reserve Not Met,Office,1980,Thomas Kim,Cheri Mascitelli,,10640,10640,LoopNet,2025-09-30T16:46:53.302638
https://www.loopnet.com/Listing/101-5th-St-E-Saint-Paul-MN/37651302/,US Bank Center | Arts District Downtown | 101 5th St E,"101 5th St E, Saint Paul, MN 55101",,,0,0,0,,,1973,John McCarthy,Tom O'Brien,Cheri Mascitelli,380171,380171,LoopNet,2025-09-30T16:46:57.135907
https://www.loopnet.com/Listing/2200-Pacific-Coast-Hwy-Hermosa-Beach-CA/36681900/,Turnkey South Bay Office Condo | #311 | 2200 Pacific Coast Hwy,"2200 Pacific Coast Hwy, Hermosa Beach, CA 90254",2025-10-06T19:00:00,2025-10-08T19:00:00,0,0,100000.0,Reserve Not Met,Office,1982,Richard Melbye,Min Hoang,,,,LoopNet,2025-09-30T16:47:04.537317
https://www.loopnet.com/Listing/222-S-Main-St-Orrville-OH/37642228/,High-Traffic Retail with Drive-Thru | 222 S Main St,"222 S Main St, Orrville, OH 44667",2025-11-10T19:00:00,2025-11-12T19:00:00,300000.0,0,100000.0,Reserve Not Met,Retail,1998,Mike Thorpe,Brian Brockman,Jameson Kuykendall,11335,11335,LoopNet,2025-09-30T16:47:09.421425
https://www.loopnet.com/Listing/3828-Eastern-Ave-Baltimore-MD/36630132/,"3-Story Former DG | Retail | Baltimore, MD | 3828 Eastern Ave","3828 Eastern Ave, Baltimore, MD 21224",2025-10-13T19:00:00,2025-10-15T19:00:00,0,0,50000.0,Reserve Not Met,Retail,1910,Amit Grover,Kevin Loudy,,28674,28674,LoopNet,2025-09-30T16:47:16.260931
https://www.loopnet.com/Listing/Dean-Forest-Road-Garden-City-GA/37173019/,16.56 Acres Of Industrial Land | Dean Forest Road,,2025-10-06T19:00:00,2025-10-08T18:00:00,300000.0,0,100000.0,Reserve Not Met,Land,,Tony Lembeck,Keisha Hartshorn,,,,LoopNet,2025-09-30T16:47:23.706863
https://www.loopnet.com/Listing/4210-Emancipation-Ave-Houston-TX/35621864/,Foreclosure Sale | Cash-Flowing Retail/Office | 4210 Emancipation Ave,"4210 Emancipation Ave, Houston, TX 77004",2025-11-03T19:00:00,2025-11-05T19:00:00,400000.0,0,100000.0,Reserve Not Met,Retail,1950,Joshua Jacobs,Tripp Kimball,Amen Almukhtar,10910,10910,LoopNet,2025-09-30T16:47:29.568475
https://www.loopnet.com/Listing/1656-Sawtelle-Blvd-Los-Angeles-CA/32597566/,RTI Site for 33 Units | Prime West LA | 1656 Sawtelle Blvd,"1656 Sawtelle Blvd, Los Angeles, CA 90025",2025-10-20T19:00:00,2025-10-22T20:00:00,750000.0,0,250000.0,Reserve Not Met,Land,,Filip Niculete,Glen Scher,Tony Dang,,,LoopNet,2025-09-30T16:47:35.329911
https://www.loopnet.com/Listing/614-E-Manchester-Blvd-Inglewood-CA/36248168/,Value-Add Office Retail Near SoFi Complex | 614 E Manchester Blvd,"614 E Manchester Blvd, Inglewood, CA 90301",2025-10-13T19:00:00,2025-10-15T22:00:00,350000.0,0,100000.0,Reserve Not Met,Office,1963,Patrick Bonafede,Jameson Kuykendall,,4830,4830,LoopNet,2025-09-30T16:47:40.743698
https://www.loopnet.com/Listing/14425-Torrey-Chase-Blvd-Houston-TX/36884663/,"14425 Torrey Chase Blvd, Houston, TX 77014 - Cash-Flowing Atrium Office in NW Houston Hub | LoopNet","14425 Torrey Chase Blvd, Houston, TX 77014",,,0,0,0,,,1983,,,,,,LoopNet,2025-09-30T16:47:44.994980
https://www.loopnet.com/Listing/2444-Music-Valley-Dr-Nashville-TN/36559827/,9.5-Acre Dev. Site Near Gaylord Opryland | 2444 Music Valley Dr,"2444 Music Valley Dr, Nashville, TN 37214",2025-11-17T19:00:00,2025-11-19T21:00:00,0,0,500000.0,Reserve Not Met,Land,,Jesse Lastofsky,Pace Zambito,,,,LoopNet,2025-09-30T16:47:52.653960
https://www.loopnet.com/Listing/914-Clifton-Ave-Clifton-NJ/33616711/,Fully Built-Out Medical Office With Upside | 914 Clifton Ave,"914 Clifton Ave, Clifton, NJ 07013",2025-11-10T19:00:00,2025-11-12T19:00:00,250000.0,0,100000.0,Reserve Not Met,Office,1900,Bruce Elia,Rob Faussette,Pace Zambito,4494,4494,LoopNet,2025-09-30T16:47:58.897020
https://www.loopnet.com/Listing/621-675-N-University-Blvd-Middletown-OH/37112299/,Highly Visible University Plaza With Upside | 621-675 N University Blvd,"675 N University Blvd, Middletown, OH 45042",2025-10-13T19:00:00,2025-10-15T19:00:00,400000.0,0,100000.0,Reserve Not Met,Retail,1965,Jack Melton,Taylor Cunningham,Joe Wiles,85242,85242,LoopNet,2025-09-30T16:48:04.855135
https://www.loopnet.com/Listing/239-S-Cherry-St-Galesburg-IL/36740134/,Redevelopment Opportunity In Enterprise Zone | 239 S Cherry St,"239 S Cherry St, Galesburg, IL 61401",,,0,0,0,,,1912,Ubaldo Diaz,Taylor Cunningham,,,,LoopNet,2025-09-30T16:48:08.307579
https://www.loopnet.com/Listing/2021-14th-Ave-Meridian-MS/35665340/,Redevelopment or Reuse Opportunity | 2021 14th Ave,"2021 14th Ave, Meridian, MS 39301",2025-10-23T19:00:00,2025-11-05T19:00:00,1.0,0,2500.0,Reserve Not Met,Industrial,1980,Ray Rayburn,Taylor Cunningham,,,,LoopNet,2025-09-30T16:48:13.377864
https://www.loopnet.com/Listing/2200-Pacific-Coast-Hwy-Hermosa-Beach-CA/36681907/,Turnkey South Bay Office Condo | #307 | 2200 Pacific Coast Hwy,"2200 Pacific Coast Hwy, Hermosa Beach, CA 90254",2025-10-06T19:00:00,2025-10-08T19:00:00,0,0,100000.0,Reserve Not Met,Office,1982,Richard Melbye,Min Hoang,,,,LoopNet,2025-09-30T16:48:20.740506
https://www.loopnet.com/Listing/3177-Linden-Dr-Bristol-VA/37654338/,Linden Drive Centre | 100% Occupied | 3177 Linden Dr,"3177 Linden Dr, Bristol, VA 24202",2025-11-10T19:00:00,2025-11-12T19:00:00,400000.0,0,100000.0,Reserve Not Met,Retail,2002,Spencer O'Donnell,Victoria Quade,,7443,7443,LoopNet,2025-09-30T16:48:26.337079
https://www.loopnet.com/Listing/455-S-Hudson-St-Denver-CO/35401358/,High-End Glendale Medical/Office | Denver MSA | 455 S Hudson St,"455 S Hudson St, Denver, CO 80246",2025-10-06T19:00:00,2025-10-08T20:30:00,700000.0,0,100000.0,Reserve Not Met,Office,1985,Jason Kinsey,Brady Kinsey,Molly Patten,17702,17702,LoopNet,2025-09-30T16:48:34.262462
https://www.loopnet.com/Listing/2100-S-Illinois-St-Belleville-IL/37292856/,Value-Add Drive-Thru Retail/Office | St Louis | 2100 S Illinois St,"2100 S Illinois St, Belleville, IL 62220",2025-10-13T19:00:00,2025-10-15T21:00:00,125000.0,0,50000.0,Reserve Not Met,Office,2008,Mike Durbin,Pace Zambito,,12040,12040,LoopNet,2025-09-30T16:48:37.442734
https://www.loopnet.com/Listing/2200-Pacific-Coast-Hwy-Hermosa-Beach-CA/36681932/,"2200 Pacific Coast Hwy, Hermosa Beach, CA 90254 - Turnkey South Bay Office Condo | #301 | LoopNet","2200 Pacific Coast Hwy, Hermosa Beach, CA 90254",,,0,0,0,,,,,,,,,LoopNet,2025-09-30T16:48:41.707227
https://www.loopnet.com/Listing/601-Eastern-Ave-NE-Capitol-Heights-MD/36079440/,Eastern Avenue Mixed-Use Building and Land | 601 Eastern Ave NE,"601 Eastern Ave NE, Capitol Heights, MD 20743",,,0,0,0,,,1969,Lorenzo Wooten,Paul Senior,Casey Harrell,6336,6336,LoopNet,2025-09-30T16:48:46.754027
https://www.loopnet.com/Listing/2845-W-Cleveland-Rd-South-Bend-IN/36188082/,NNN Walgreens with Long Term Remaining | 2845 W Cleveland Rd,"2845 W Cleveland Rd, South Bend, IN 46628",2025-10-20T19:00:00,2025-10-22T19:30:00,550000.0,0,100000.0,Reserve Not Met,Retail,2005,"Brian Mulvaney, SIOR, CCIM","Josh West, SIOR",Brian Brockman,14820,14820,LoopNet,2025-09-30T16:48:55.946811
https://www.loopnet.com/Listing/3100-Carbon-Pl-Boulder-CO/37444613/,Modern Turnkey Office in Boulder | 3100 Carbon Pl,"3100 Carbon Pl, Boulder, CO 80301",2025-10-27T18:00:00,2025-10-29T18:00:00,200000.0,0,100000.0,Reserve Not Met,Office,2003,Beau Gamble,Kevin Nelson,Cheri Mascitelli,15696,15696,LoopNet,2025-09-30T16:49:01.711156
https://www.loopnet.com/Listing/428-Western-Ave-Brush-CO/37171433/,Aladdin at Brush | Assisted Living | 428 Western Ave,"428 Western Ave, Brush, CO 80723",2025-11-03T19:00:00,2025-11-05T19:00:00,100000.0,0,50000.0,Reserve Not Met,Health Care,1999,Vincent Viverito,Shani Shtern,Sophy Cardenas,,,LoopNet,2025-09-30T16:49:06.041142
https://www.loopnet.com/Listing/2445-State-Highway-30-Mayfield-NY/34495622/,User-Ready Warehouse Off NY 30 | 2445 State Highway 30,"2445 State Highway 30, Mayfield, NY 12117",2025-11-03T19:00:00,2025-11-05T19:00:00,200000.0,0,50000.0,Reserve Not Met,Industrial,1986,Craig Darby,Pace Zambito,,,,LoopNet,2025-09-30T16:49:11.807465
https://www.loopnet.com/Listing/402-440-N-Weber-Rd-Romeoville-IL/35531854/,Recently Renovated High-Yield Retail Center | 402-440 N Weber Rd,"440 N Weber Rd, Romeoville, IL 60446",,,0,0,0,,,1990,Adam Foret,Jameson Kuykendall,,29209,29209,LoopNet,2025-09-30T16:49:15.450225
https://www.loopnet.com/Listing/753-759-S-Fetterly-Ave-Los-Angeles-CA/36271148/,Lender Driven Value-Add Retail | 753-759 S Fetterly Ave,"759 S Fetterly Ave, Los Angeles, CA 90022",2025-10-06T19:00:00,2025-10-08T19:00:00,550000.0,0,100000.0,Reserve Not Met,Retail,1990,Brent Koo,John Artozqui,,18454,18454,LoopNet,2025-09-30T16:49:21.134382
https://www.loopnet.com/Listing/6744-S-Howell-Ave-Oak-Creek-WI/37652088/,Office HQ / Industrial Redev. Opp | MKE MSA | 6744 S Howell Ave,"6744 S Howell Ave, Oak Creek, WI 53154",2025-11-10T19:00:00,2025-11-12T19:00:00,250000.0,0,100000.0,Reserve Not Met,Office,1996,Jack Trager,Tim Janusz,Rachel Schmidt,120882,120882,LoopNet,2025-09-30T16:49:26.690873
https://www.loopnet.com/Listing/4606-W-Wall-St-Midland-TX/36539927/,Versatile Flex Facility Near Loop 250 & I-20 | 4606 W Wall St,"4606 W Wall St, Midland, TX 79703",2025-10-13T19:00:00,2025-10-15T19:00:00,150000.0,0,50000.0,Reserve Not Met,Retail,1965,Amy Brasher Barnett,Dakota Flowers,Sophy Cardenas,16416,16416,LoopNet,2025-09-30T16:49:29.835378
https://www.loopnet.com/Listing/2100-16th-Ave-S-Birmingham-AL/37457860/,Ash Place | South Side Medical District | 2100 16th Ave S,"2100 16th Ave S, Birmingham, AL 35205",2025-11-03T19:00:00,2025-11-05T19:00:00,550000.0,0,100000.0,Reserve Not Met,Office,1982,Christopher Thames,Philip Currie,Sophy Cardenas,53170,53170,LoopNet,2025-09-30T16:49:35.831051
https://www.loopnet.com/Listing/6650-Cermak-Rd-Berwyn-IL/23847724/,Former PNC Bank With Two-Lane Drive-Thru | 6650 Cermak Rd,"6650 Cermak Rd, Berwyn, IL 60402",2025-11-10T19:00:00,2025-11-12T19:00:00,100000.0,0,100000.0,Reserve Not Met,Retail,1959,Shannon Pope,Adam Cody,Sophy Cardenas,9200,9200,LoopNet,2025-09-30T16:49:40.632589
https://www.loopnet.com/Listing/1502-Beeler-St-New-Albany-IN/37220461/,Industrial/Manufacturing | Louisville MSA | 1502 Beeler St,"1502 Beeler St, New Albany, IN 47150",2025-10-20T19:00:00,2025-10-22T19:00:00,200000.0,0,50000.0,Reserve Not Met,Industrial,1926,James Phillpott,Molly Patten,Sam Gray,,,LoopNet,2025-09-30T16:49:45.992092
https://www.loopnet.com/Listing/1602-Corporate-Dr-Warrensburg-MO/37460873/,Fully Leased Manufacturing Facility | 1602 Corporate Dr,"1602 Corporate Dr, Warrensburg, MO 64093",2025-10-27T18:00:00,2025-10-29T18:00:00,800000.0,0,250000.0,Reserve Not Met,Industrial,1998,"Whitney Kerr, Jr., SIOR, CCIM",Molly Patten,,,,LoopNet,2025-09-30T16:49:50.974615
https://www.loopnet.com/Listing/1995-Southlake-Mall-Merrillville-IN/36056465/,Southlake Mall | Surrounded by Demand Drivers | 1995 Southlake Mall,"1995 Southlake Mall, Merrillville, IN 46410",2025-10-06T19:00:00,2025-10-08T18:00:00,1000000.0,0,250000.0,Reserve Not Met,Retail,1976,Jessica Chen,Amen Almukhtar,Scott Levinson,144123,144123,LoopNet,2025-09-30T16:49:56.419594
https://www.loopnet.com/Listing/2100-Regional-Medical-Dr-Wharton-TX/33194047/,Value Add Medical Office Outside of Houston | 2100 Regional Medical Dr,"2100 Regional Medical Dr, Wharton, TX 77488",2025-10-06T19:00:00,2025-10-08T21:30:00,750000.0,0,250000.0,Reserve Not Met,Office,1987,Sarah Dominguez,Jameson Kuykendall,Dovile Uzuotaite,55000,55000,LoopNet,2025-09-30T16:50:01.083020
https://www.loopnet.com/Listing/Lender-Driven-Retail-Walmart-Adjacent/36972947/,Lender Driven Retail | Walmart Adjacent,,2025-09-29T19:00:00,2025-10-01T20:00:00,1000000.0,1250000.0,250000.0,Reserve Not Met,Retail,,Chris R. Ross,Molly Patten,,,,LoopNet,2025-09-30T16:50:06.069866
https://www.loopnet.com/Listing/24-S-Main-St-Thornville-OH/24982125/,Former PNC Bank | Value-Add Opportunity | 24 S Main St,"24 S Main St, Thornville, OH 43076",2025-10-02T19:00:00,2025-10-15T19:00:00,1.0,0,2500.0,Reserve Not Met,Retail,1980,Joe Davis,Sophy Cardenas,Tim Davis,4069,4069,LoopNet,2025-09-30T16:50:10.680185
